id_contrato,data_contratacao,nome_produto,valor_emprestimo,quantidade_parcelas,prazo_dias,taxa_juros_anual,valor_parcela,score_cliente,idade_cliente,renda_mensal,parcela_sobre_renda
911,2024-07-13 22:59:32.226633,Empréstimo Pessoal,10443.94,24,720,21.55,539.49,593,48,3714.76,14.52
912,2026-05-28 22:59:32.226633,Crédito Rotativo,15919.82,60,1800,8.0,322.8,683,57,2917.21,11.07
913,2024-01-21 22:59:32.226633,Empréstimo Consignado,16309.56,24,720,15.301145926465695,793.13,743,44,4566.59,17.37
914,2026-03-05 22:59:32.226633,Financiamento Veículo,47191.2,72,2160,22.08,1187.97,628,36,7547.36,15.74
915,2024-04-29 22:59:32.226633,Empréstimo Consignado,12379.08,48,1440,10.741575700941116,318.39,757,30,4827.84,6.59
916,2024-01-01 22:59:32.226633,Financiamento Imóvel,34928.1,120,3600,17.55,619.27,795,25,4221.68,14.67
917,2026-07-13 22:59:32.226633,Crédito Rotativo,21727.13,12,360,26.9,2085.12,558,50,5119.74,40.73
918,2024-03-15 22:59:32.226633,Financiamento Veículo,15510.73,72,2160,21.8,387.89,566,49,3220.52,12.04
919,2025-03-18 22:59:32.226633,Empréstimo Pessoal,9347.4,48,1440,16.53,267.45,636,49,3865.15,6.92
920,2025-08-31 22:59:32.226633,Empréstimo Pessoal,15603.83,24,720,19.61,791.2,681,40,1141.33,69.32
921,2024-12-26 22:59:32.226633,Financiamento Veículo,31536.64,60,1800,16.76,779.7,598,59,9716.77,8.02
922,2025-07-02 22:59:32.226633,Empréstimo Pessoal,5876.92,24,720,12.42,277.8,785,36,6058.14,4.59
923,2025-08-24 22:59:32.226633,Financiamento Veículo,14859.22,60,1800,12.4,333.55,692,53,2860.01,11.66
924,2024-12-16 22:59:32.226633,Empréstimo Pessoal,7630.46,12,360,22.74,716.89,654,42,18566.51,3.86
925,2026-01-30 22:59:32.226633,Crédito Rotativo,34753.56,48,1440,13.79,946.04,506,35,5223.44,18.11
926,2026-08-14 22:59:32.226633,Empréstimo Consignado,3949.92,36,1080,11.935905011672572,131.07,518,49,2379.63,5.51
927,2025-12-10 22:59:32.226633,Crédito Rotativo,8542.96,12,360,16.94,778.92,678,47,8952.75,8.7
928,2024-07-26 22:59:32.226633,Crédito Rotativo,18065.68,24,720,12.26,852.61,437,46,6494.0,13.13
929,2024-03-20 22:59:32.226633,Empréstimo Consignado,46742.97,12,360,12.067049404777174,4154.52,751,43,6478.25,64.13
930,2024-02-14 22:59:32.226633,Empréstimo Pessoal,12675.16,36,1080,8.32,399.07,634,42,3648.13,10.94
931,2025-05-14 22:59:32.226633,Empréstimo Pessoal,8568.43,24,720,14.13,411.92,850,71,6736.85,6.11
932,2024-07-15 22:59:32.226633,Empréstimo com Garantia,60169.79,36,1080,15.43,2098.5,850,56,4091.92,51.28
933,2025-09-01 22:59:32.226633,Empréstimo com Garantia,4194.75,24,720,12.4,198.25,632,51,7252.92,2.73
934,2025-03-30 22:59:32.226633,Crédito Rotativo,2300.67,24,720,15.84,112.47,639,43,1295.35,8.68
935,2025-11-23 22:59:32.226633,Empréstimo com Garantia,18996.53,48,1440,22.77,606.48,750,54,3627.46,16.72
936,2025-09-10 22:59:32.226633,Empréstimo Consignado,8940.59,12,360,8.0,777.73,820,48,16407.74,4.74
937,2025-09-02 22:59:32.226633,Empréstimo Consignado,5901.81,72,2160,9.6636443442996,108.34,486,42,2872.83,3.77
938,2024-01-07 22:59:32.226633,Empréstimo Pessoal,23545.39,60,1800,25.99,704.82,471,38,3220.57,21.88
939,2024-06-15 22:59:32.226633,Empréstimo Consignado,16236.88,48,1440,9.806249841232027,410.3,588,41,3591.87,11.42
940,2024-08-30 22:59:32.226633,Financiamento Imóvel,43462.66,240,7200,13.86,536.05,708,18,2099.88,25.53
941,2024-07-29 22:59:32.226633,Financiamento Veículo,4797.05,60,1800,19.06,124.6,700,45,1047.54,11.89
942,2026-01-18 22:59:32.226633,Empréstimo Consignado,26848.52,24,720,13.644132156065055,1284.57,757,36,4182.19,30.72
943,2026-05-06 22:59:32.226633,Empréstimo com Garantia,22475.05,12,360,13.69,2014.69,530,61,5405.12,37.27
944,2024-05-26 22:59:32.226633,Financiamento Veículo,12340.72,24,720,17.21,611.4,418,42,4737.41,12.91
945,2024-09-16 22:59:32.226633,Empréstimo Consignado,58530.87,48,1440,13.74430621136811,1591.95,736,28,4440.78,35.85
946,2025-05-29 22:59:32.226633,Empréstimo Pessoal,5675.6,12,360,25.09,539.68,567,41,5065.1,10.65
947,2026-08-17 22:59:32.226633,Empréstimo Pessoal,3942.54,36,1080,21.85,150.26,448,29,10056.65,1.49
948,2024-06-21 22:59:32.226633,Empréstimo com Garantia,7680.76,84,2520,10.3,128.7,665,48,4301.36,2.99
949,2026-04-30 22:59:32.226633,Financiamento Imóvel,49038.4,240,7200,23.36,964.05,729,45,3288.35,29.32
950,2025-12-26 22:59:32.226633,Crédito Rotativo,16230.89,36,1080,12.59,543.68,638,53,4036.82,13.47
951,2024-10-22 22:59:32.226633,Empréstimo Pessoal,11014.98,12,360,14.24,990.25,604,33,7372.73,13.43
952,2025-02-09 22:59:32.226633,Empréstimo Pessoal,17705.74,60,1800,17.03,440.32,634,42,13205.9,3.33
953,2025-08-27 22:59:32.226633,Financiamento Veículo,4908.72,36,1080,23.51,191.32,613,26,3166.24,6.04
954,2025-09-07 22:59:32.226633,Financiamento Veículo,42404.58,12,360,21.97,3968.22,515,50,5267.2,75.34
955,2026-02-16 22:59:32.226633,Crédito Rotativo,12509.94,12,360,18.49,1149.83,579,48,6228.25,18.46
956,2025-01-13 22:59:32.226633,Crédito Rotativo,32657.72,72,2160,16.28,713.45,702,48,2453.31,29.08
957,2026-03-12 22:59:32.226633,Empréstimo Pessoal,17574.08,48,1440,14.58,485.37,682,42,4985.52,9.74
958,2024-01-06 22:59:32.226633,Financiamento Veículo,19252.62,60,1800,17.45,483.15,667,47,1761.69,27.43
959,2025-06-11 22:59:32.226633,Financiamento Veículo,21074.39,60,1800,10.0,447.77,550,61,1424.63,31.43
960,2026-05-13 22:59:32.226633,Empréstimo Consignado,19113.82,36,1080,12.648072885413066,640.78,632,39,6353.25,10.09
961,2025-07-05 22:59:32.226633,Crédito Rotativo,22340.99,36,1080,20.57,836.77,432,44,3756.67,22.27
962,2025-06-08 22:59:32.226633,Empréstimo Pessoal,38689.44,36,1080,8.88,1228.15,668,29,5662.36,21.69
963,2024-04-12 22:59:32.226633,Empréstimo Pessoal,15634.21,24,720,14.07,751.16,793,32,4853.59,15.48
964,2024-02-08 22:59:32.226633,Empréstimo Pessoal,23557.58,36,1080,16.92,838.95,503,43,2481.26,33.81
965,2024-07-27 22:59:32.226633,Empréstimo Pessoal,12434.27,48,1440,24.96,412.01,591,55,4761.52,8.65
966,2026-05-10 22:59:32.226633,Empréstimo Consignado,42281.03,48,1440,13.648205793711412,1147.94,683,39,2073.16,55.37
967,2025-03-09 22:59:32.226633,Empréstimo Consignado,7776.69,60,1800,11.671701174556452,171.7,775,39,13012.69,1.32
968,2026-07-15 22:59:32.226633,Empréstimo com Garantia,56429.78,36,1080,15.15,1960.3,605,37,1902.3,103.05
969,2024-09-13 22:59:32.226633,Empréstimo com Garantia,12937.35,48,1440,16.01,366.71,581,36,4285.32,8.56
970,2024-08-06 22:59:32.226633,Empréstimo Consignado,4253.0,48,1440,14.403863339079086,117.08,453,46,2369.44,4.94
971,2025-11-03 22:59:32.226633,Empréstimo Pessoal,14801.5,36,1080,15.78,518.77,660,24,7326.81,7.08
972,2025-07-25 22:59:32.226633,Crédito Rotativo,7747.76,48,1440,8.0,189.15,850,57,3897.14,4.85
973,2024-09-04 22:59:32.226633,Empréstimo Consignado,26173.82,24,720,12.017576885264143,1232.31,678,34,3418.42,36.05
974,2026-04-24 22:59:32.226633,Empréstimo Consignado,7925.98,36,1080,12.115728094853512,263.69,648,51,8930.62,2.95
975,2024-05-10 22:59:32.226633,Financiamento Veículo,9349.27,12,360,17.51,854.96,682,27,5017.07,17.04
976,2026-03-18 22:59:32.226633,Crédito Rotativo,2946.48,36,1080,11.0,96.46,649,50,7056.12,1.37
977,2023-12-24 22:59:32.226633,Financiamento Veículo,9303.58,36,1080,21.1,350.99,569,50,2472.71,14.19
978,2025-05-04 22:59:32.226633,Empréstimo com Garantia,1921.57,48,1440,10.2,48.92,732,47,1838.36,2.66
979,2025-11-21 22:59:32.226633,Empréstimo Pessoal,3762.65,72,2160,15.81,81.23,673,30,5297.79,1.53
980,2025-05-25 22:59:32.226633,Crédito Rotativo,24546.68,48,1440,19.06,734.73,652,45,3931.62,18.69
981,2024-11-24 22:59:32.226633,Empréstimo Pessoal,25050.28,48,1440,16.79,720.11,552,28,7619.79,9.45
982,2025-07-06 22:59:32.226633,Empréstimo Consignado,18776.59,36,1080,11.468814733475178,618.9,780,39,4647.4,13.32
983,2025-07-11 22:59:32.226633,Empréstimo Pessoal,6163.62,48,1440,11.1,159.6,716,54,5673.45,2.81
984,2025-04-18 22:59:32.226633,Financiamento Veículo,12859.41,12,360,15.12,1161.4,595,52,1577.56,73.62
985,2025-04-10 22:59:32.226633,Empréstimo Pessoal,13321.28,24,720,11.97,626.89,750,42,18433.15,3.4
986,2024-07-18 22:59:32.226633,Financiamento Imóvel,59672.34,240,7200,12.27,668.31,600,30,4380.99,15.25
987,2024-02-03 22:59:32.226633,Financiamento Veículo,44476.61,36,1080,15.68,1556.65,572,50,8008.92,19.44
988,2026-06-18 22:59:32.226633,Empréstimo com Garantia,26954.08,12,360,9.52,2363.68,574,42,2737.32,86.35
989,2026-06-10 22:59:32.226633,Crédito Rotativo,11195.07,12,360,16.08,1016.16,473,18,6097.33,16.67
990,2025-06-28 22:59:32.226633,Crédito Rotativo,13650.19,24,720,12.64,646.65,697,51,1974.38,32.75
991,2025-08-06 22:59:32.226633,Financiamento Veículo,15783.28,84,2520,17.38,326.02,467,42,6744.26,4.83
992,2025-07-29 22:59:32.226633,Empréstimo Consignado,2608.71,24,720,13.368900955272856,124.48,527,56,3830.76,3.25
993,2025-10-25 22:59:32.226633,Financiamento Veículo,10962.75,36,1080,18.85,401.02,442,29,5016.23,7.99
994,2024-08-31 22:59:32.226633,Empréstimo com Garantia,7741.98,24,720,17.58,384.94,641,18,8011.09,4.81
995,2025-01-26 22:59:32.226633,Financiamento Imóvel,68733.52,180,5400,19.67,1190.44,635,45,2073.97,57.4
996,2025-10-10 22:59:32.226633,Empréstimo com Garantia,10669.24,24,720,12.41,504.28,617,45,3043.78,16.57
997,2024-08-09 22:59:32.226633,Empréstimo com Garantia,56283.08,24,720,11.06,2624.8,546,22,6769.12,38.78
998,2026-06-27 22:59:32.226633,Financiamento Veículo,22307.41,36,1080,12.13,742.31,533,30,21348.89,3.48
999,2026-05-20 22:59:32.226633,Financiamento Veículo,8459.6,12,360,11.64,750.2,696,75,4461.96,16.81
1000,2026-05-25 22:59:32.226633,Empréstimo com Garantia,21121.91,12,360,14.34,1899.86,595,38,7433.82,25.56
